go_id,Q,auc_sim,auc_real
SIMGO_286_Q3,Q3,0.6869435085582842,0.7786702190645352
SIMGO_287_Q2,Q2,0.45838301422998,0.5784305831833538
SIMGO_287_Q3,Q3,0.6620006765442121,0.8403930846654825
SIMGO_288_Q2,Q2,0.5286287801907854,0.5843106396636728
SIMGO_288_Q3,Q3,0.7259851160273324,0.7781225814091178
SIMGO_289_Q2,Q2,0.445135466702749,0.5576251983422144
SIMGO_289_Q3,Q3,0.6628639469589338,0.7960529070455891
SIMGO_28_Q2,Q2,0.41837182869900547,0.6000636754970373
SIMGO_28_Q3,Q3,0.7351968067113187,0.7780159914123117
SIMGO_290_Q2,Q2,0.5087520014432944,0.5710370791305582
SIMGO_290_Q3,Q3,0.7426859707281871,0.8093972403776326
SIMGO_291_Q2,Q2,0.49601326026655845,0.4691146003552398
SIMGO_291_Q3,Q3,0.7366734772117357,0.7697477797513322
SIMGO_292_Q2,Q2,0.4683309654285908,0.4717089341952594
SIMGO_292_Q3,Q3,0.738940937690278,0.8228887099660046
SIMGO_293_Q2,Q2,0.49131565297792207,0.5338978600706119
SIMGO_293_Q3,Q3,0.6992465552623862,0.7838486204854944
SIMGO_294_Q2,Q2,0.4927280968811311,0.5927737654540242
SIMGO_294_Q3,Q3,0.7220877252328439,0.7622058034163747
SIMGO_295_Q2,Q2,0.5166406422659722,0.43431067327628853
SIMGO_295_Q3,Q3,0.7306952619353675,0.7916274245115453
SIMGO_296_Q2,Q2,0.4873696412060528,0.47992070069643417
SIMGO_296_Q3,Q3,0.6949620458696976,0.8688517702782711
SIMGO_297_Q2,Q2,0.5317361477572559,0.5363850209971267
SIMGO_297_Q3,Q3,0.6955220891685272,0.7661880876258141
SIMGO_298_Q2,Q2,0.4975087386960738,0.5651819750981445
SIMGO_298_Q3,Q3,0.7300043298829578,0.7505949082297216
SIMGO_299_Q2,Q2,0.4218600004510295,0.5250090112844962
SIMGO_299_Q3,Q3,0.7655366123176149,0.7885375014801658
SIMGO_29_Q2,Q2,0.44557328101391425,0.4580423445825933
SIMGO_29_Q3,Q3,0.6769622262814876,0.836656625222025
SIMGO_2_Q2,Q2,0.5307375685001015,0.48424644704371933
SIMGO_2_Q3,Q3,0.8009918138150328,0.8230407362679864
SIMGO_300_Q2,Q2,0.45584218478677585,0.558221559155063
SIMGO_300_Q3,Q3,0.7422164490449451,0.7848664535227945
SIMGO_301_Q2,Q2,0.4511888685925626,0.5193238728144255
SIMGO_301_Q3,Q3,0.7417698396590217,0.7639154529307283
SIMGO_302_Q2,Q2,0.49831964458877404,0.5578629721728834
SIMGO_302_Q3,Q3,0.6964632523735426,0.842659325044405
SIMGO_303_Q2,Q2,0.5414335520826286,0.5010115791716986
SIMGO_303_Q3,Q3,0.6928298942335881,0.814603007696862
SIMGO_304_Q2,Q2,0.5166912026700945,0.6012550387841664
SIMGO_304_Q3,Q3,0.5987865954040097,0.7622040154809921
SIMGO_305_Q2,Q2,0.5107754098730352,0.5171813143872113
SIMGO_305_Q3,Q3,0.7497420562433754,0.8049794238683127
SIMGO_306_Q2,Q2,0.3896406648174458,0.48594892114534083
SIMGO_306_Q3,Q3,0.7841943937036286,0.8416776317347542
SIMGO_307_Q2,Q2,0.5586483097670433,0.503810628842951
SIMGO_307_Q3,Q3,0.7582885686579618,0.7962975592813615
SIMGO_308_Q2,Q2,0.5741051349705704,0.45107422404289643
SIMGO_308_Q3,Q3,0.7263554563290711,0.7894885020722322
SIMGO_309_Q2,Q2,0.4706045148050425,0.49151779230210607
SIMGO_309_Q3,Q3,0.6725996436867149,0.8117251849746877
SIMGO_30_Q2,Q2,0.4929600613400085,0.4906516803085674
SIMGO_30_Q3,Q3,0.6902837426425816,0.8051333501731343
SIMGO_310_Q2,Q2,0.5312299122747671,0.4286396775407218
SIMGO_310_Q3,Q3,0.7465719504769638,0.7745421152894868
SIMGO_311_Q2,Q2,0.5134268317434545,0.46904684482749553
SIMGO_311_Q3,Q3,0.7101178991047064,0.8218351687388987
SIMGO_312_Q2,Q2,0.5347010351126447,0.5043199877911444
SIMGO_312_Q3,Q3,0.7155535259229191,0.7818381168892679
SIMGO_313_Q2,Q2,0.48463500439753743,0.4902148590098729
SIMGO_313_Q3,Q3,0.6991952732111044,0.8122902343986381
SIMGO_314_Q2,Q2,0.5880915589833795,0.45871147840317406
SIMGO_314_Q3,Q3,0.6915484743928016,0.7845420485494377
SIMGO_315_Q2,Q2,0.495361161851927,0.4560679692125518
SIMGO_315_Q3,Q3,0.6694485262611911,0.8667205210183541
SIMGO_316_Q2,Q2,0.5378960377060641,0.5510473303653184
SIMGO_316_Q3,Q3,0.7414132557562637,0.7612844523386619
SIMGO_317_Q2,Q2,0.5263959136729586,0.6210615985790409
SIMGO_317_Q3,Q3,0.7128899262566809,0.7982346301689911
SIMGO_318_Q2,Q2,0.5296210450352931,0.5614974255352178
SIMGO_318_Q3,Q3,0.6817874749114853,0.8072818545618148
SIMGO_319_Q2,Q2,0.5609179351870643,0.5002983064047212
SIMGO_319_Q3,Q3,0.821190988431094,0.8490404262877442
SIMGO_31_Q2,Q2,0.5123873441129378,0.4568017342530768
SIMGO_31_Q3,Q3,0.665350472453375,0.8286787448194197
SIMGO_320_Q2,Q2,0.5103574859617076,0.5756507530548451
SIMGO_320_Q3,Q3,0.7110722774733328,0.8298167092924126
SIMGO_321_Q2,Q2,0.45876408903321825,0.590442534043813
SIMGO_321_Q3,Q3,0.6790490043524344,0.8284855891059799
SIMGO_322_Q2,Q2,0.4726917439054642,0.5645271640895708
SIMGO_322_Q3,Q3,0.7040801930406153,0.8015526822645321
SIMGO_323_Q2,Q2,0.5488766659901224,0.4878816608668892
SIMGO_323_Q3,Q3,0.6529035924497666,0.7270774185908823
SIMGO_324_Q2,Q2,0.4946911124641995,0.4194436946003331
SIMGO_324_Q3,Q3,0.7096214509618203,0.7997017880402606
SIMGO_325_Q2,Q2,0.43075655684098957,0.45918837181764355
SIMGO_325_Q3,Q3,0.6952779920167784,0.8178507048033969
SIMGO_326_Q2,Q2,0.4830291590555443,0.4954592071648262
SIMGO_326_Q3,Q3,0.6708254741447353,0.7973606539693064
SIMGO_327_Q2,Q2,0.5114863676341248,0.5283148121839697
SIMGO_327_Q3,Q3,0.739585052883206,0.8186517539774626
SIMGO_328_Q2,Q2,0.4873304467446948,0.45471915728770396
SIMGO_328_Q3,Q3,0.7066471370904089,0.7696230669034932
SIMGO_329_Q2,Q2,0.6055814446474076,0.5943458070559016
SIMGO_329_Q3,Q3,0.6763269512662652,0.7880576909413854
SIMGO_32_Q2,Q2,0.43945411902667836,0.5313756779159265
SIMGO_32_Q3,Q3,0.7115850979861534,0.7935636702345995
SIMGO_330_Q2,Q2,0.5650105766411836,0.5937330681064696
SIMGO_330_Q3,Q3,0.7378687955257877,0.807155389262522
SIMGO_331_Q2,Q2,0.4431867036510837,0.4588592613642344
SIMGO_331_Q3,Q3,0.7212911620774417,0.7520570723454861
SIMGO_332_Q2,Q2,0.5247702230340753,0.4077184174797134
SIMGO_332_Q3,Q3,0.7492337911282502,0.809901467852736
SIMGO_333_Q2,Q2,0.4968311571161175,0.5822377979314826
SIMGO_333_Q3,Q3,0.7169243849085538,0.8176196092362344
SIMGO_334_Q2,Q2,0.5399104255463094,0.5623369796846143
SIMGO_334_Q3,Q3,0.7150214915544731,0.7770110124333925
SIMGO_335_Q2,Q2,0.5064836389058025,0.538695008143044
SIMGO_335_Q3,Q3,0.7607180840267911,0.8292555595026644
SIMGO_336_Q2,Q2,0.4590765622533432,0.46343481223640354
SIMGO_336_Q3,Q3,0.6932373542611009,0.7952248667850799
SIMGO_337_Q2,Q2,0.4551149448616467,0.5582191910580658
SIMGO_337_Q3,Q3,0.756257718241887,0.7661798731316384
SIMGO_338_Q2,Q2,0.5676965924723182,0.4760283329649627
SIMGO_338_Q3,Q3,0.734380849288501,0.8266732973382589
SIMGO_339_Q2,Q2,0.4659792075412128,0.5502003530844903
SIMGO_339_Q3,Q3,0.7619938659991429,0.7807091661141108
SIMGO_33_Q2,Q2,0.4774476693051891,0.5276685636407169
SIMGO_33_Q3,Q3,0.6570542813972894,0.7750698875074009
SIMGO_340_Q2,Q2,0.48433150666396046,0.5210012548239695
SIMGO_340_Q3,Q3,0.74293196220373,0.8258752522501901
SIMGO_341_Q2,Q2,0.5324700629186117,0.4735318851104586
SIMGO_341_Q3,Q3,0.7001426606228718,0.7861705240335533
SIMGO_342_Q2,Q2,0.4358705545407392,0.40986200237319087
SIMGO_342_Q3,Q3,0.7740101932661299,0.8254568322229591
SIMGO_343_Q2,Q2,0.4740439753737906,0.4926073653049142
SIMGO_343_Q3,Q3,0.7782251539138083,0.8215069516802963
SIMGO_344_Q2,Q2,0.5877524299212955,0.6257578211959739
SIMGO_344_Q3,Q3,0.7073514196152719,0.7572065401576625
SIMGO_345_Q2,Q2,0.4918425907133031,0.5031731973519413
SIMGO_345_Q3,Q3,0.6493322508625938,0.770409994079337
SIMGO_346_Q2,Q2,0.41390411113366254,0.4833194677948532
SIMGO_346_Q3,Q3,0.7754791511625284,0.8045753212718258
SIMGO_347_Q2,Q2,0.4803435942538845,0.45199792850378784
SIMGO_347_Q3,Q3,0.7015726044697022,0.7903842105817098
SIMGO_348_Q2,Q2,0.47050456667343205,0.5368460390763765
SIMGO_348_Q3,Q3,0.6669039532733464,0.8581443220840735
SIMGO_349_Q2,Q2,0.517710935209616,0.5725325303994149
SIMGO_349_Q3,Q3,0.707225086259387,0.7925702782711663
SIMGO_34_Q2,Q2,0.5298496267731096,0.5146324312806307
SIMGO_34_Q3,Q3,0.7811005119184539,0.8082244008714597
SIMGO_350_Q2,Q2,0.5225459260762692,0.45581311528889307
SIMGO_350_Q3,Q3,0.6882542002119838,0.8199172528123151
SIMGO_351_Q2,Q2,0.489585909839208,0.4424331783655503
SIMGO_351_Q3,Q3,0.7564209458088085,0.8221195973949083
SIMGO_352_Q2,Q2,0.5132825474144735,0.4409791648578322
SIMGO_352_Q3,Q3,0.731601019326613,0.8427447720544702
SIMGO_353_Q2,Q2,0.441902352118711,0.5143060949554272
SIMGO_353_Q3,Q3,0.6988963759781703,0.8421499163272393
SIMGO_354_Q2,Q2,0.4687675168572267,0.5949667940176607
SIMGO_354_Q3,Q3,0.7551042554630945,0.8104554579442694
SIMGO_355_Q2,Q2,0.4109552353246284,0.496191205413996
SIMGO_355_Q3,Q3,0.717417811153959,0.8165496300506245
SIMGO_356_Q2,Q2,0.5558875583519383,0.5460233530397628
SIMGO_356_Q3,Q3,0.745915026046952,0.80472803721596
SIMGO_357_Q2,Q2,0.4737941501477122,0.5016183574879227
SIMGO_357_Q3,Q3,0.7107599395620504,0.8195278540831255
SIMGO_358_Q2,Q2,0.5114116320501545,0.4510491195941608
SIMGO_358_Q3,Q3,0.6847529486051914,0.7680830787448195
SIMGO_359_Q2,Q2,0.4478441693164648,0.5537066193013618
SIMGO_359_Q3,Q3,0.70700259341948,0.7854457785671995
SIMGO_35_Q2,Q2,0.49335268249780123,0.4993277442273535
SIMGO_35_Q3,Q3,0.7114064903141419,0.7145517642384874
SIMGO_360_Q2,Q2,0.5134233137135511,0.5348935935082567
SIMGO_360_Q3,Q3,0.7301759014951626,0.805914559060339
SIMGO_361_Q2,Q2,0.5314837065602237,0.47088703651079333
SIMGO_361_Q3,Q3,0.7501818550842297,0.7997918705861302
SIMGO_362_Q2,Q2,0.43675168572266193,0.41867816953843806
SIMGO_362_Q3,Q3,0.6872299573777145,0.7672754254680939
SIMGO_363_Q2,Q2,0.5521173127663892,0.47372227878940953
SIMGO_363_Q3,Q3,0.6867489795458134,0.7354785079928952
SIMGO_364_Q2,Q2,0.48209088243916737,0.5212066107875172
SIMGO_364_Q3,Q3,0.7496391764201791,0.7874825814091179
SIMGO_365_Q2,Q2,0.44298139503416545,0.4887882256057294
SIMGO_365_Q3,Q3,0.8103853144803013,0.8792188466082052
SIMGO_366_Q2,Q2,0.5412950409309248,0.5048837692643631
SIMGO_366_Q3,Q3,0.6414119026678392,0.7619153108348136
SIMGO_367_Q2,Q2,0.452560178607672,0.4659061219656601
SIMGO_367_Q3,Q3,0.7147295401754503,0.7677678317703893
SIMGO_368_Q2,Q2,0.4970400288658864,0.5349189510601743
SIMGO_368_Q3,Q3,0.7172150283020996,0.8089456483126111
SIMGO_369_Q2,Q2,0.46145655458584217,0.49314920063570256
SIMGO_369_Q3,Q3,0.7334268317434546,0.8134651036116045
SIMGO_36_Q2,Q2,0.5006634192544482,0.5563045056992201
SIMGO_36_Q3,Q3,0.7242859977899555,0.7937193605683837
SIMGO_370_Q2,Q2,0.47044151275285834,0.4484148821692333
SIMGO_370_Q3,Q3,0.678874546151591,0.8020678332662421
SIMGO_371_Q2,Q2,0.5085457907674267,0.5455457667258734
SIMGO_371_Q3,Q3,0.7048100038337505,0.7699768452738046
SIMGO_372_Q2,Q2,0.5243289357959542,0.5346923665869464
SIMGO_372_Q3,Q3,0.7109888370204993,0.8406186082367086
SIMGO_373_Q2,Q2,0.44499388855061683,0.5273807569467465
SIMGO_373_Q3,Q3,0.7617954581331889,0.8254468150042491
SIMGO_374_Q2,Q2,0.5307789279029386,0.4772261287496744
SIMGO_374_Q3,Q3,0.7673170511692939,0.8032538178986033
SIMGO_375_Q2,Q2,0.43000275127979615,0.5219016335227273
SIMGO_375_Q3,Q3,0.6947268791015493,0.8006685978441324
SIMGO_376_Q2,Q2,0.47101675574498797,0.43632376622146446
SIMGO_376_Q3,Q3,0.6959548068466275,0.8219673623609399
SIMGO_377_Q2,Q2,0.5138544527884897,0.5877687276707023
SIMGO_377_Q3,Q3,0.7538180998128228,0.8410974307166948
SIMGO_378_Q2,Q2,0.4558123717384931,0.46152099677458397
SIMGO_378_Q3,Q3,0.6952666711769614,0.8174654351687388
SIMGO_379_Q2,Q2,0.41266499785761007,0.41164847308059643
SIMGO_379_Q3,Q3,0.6395398597298333,0.8188877311525791
SIMGO_37_Q2,Q2,0.6260541235369731,0.571872279455299
SIMGO_37_Q3,Q3,0.6607230453510137,0.8235341720467447
SIMGO_380_Q2,Q2,0.4707317953228244,0.5298188534488882
SIMGO_380_Q3,Q3,0.729391380826737,0.8339069916748234
SIMGO_381_Q2,Q2,0.48806242247930903,0.5001115110563817
SIMGO_381_Q3,Q3,0.7248928579482669,0.8139751332149201
SIMGO_382_Q2,Q2,0.44034625532778565,0.5540553898240879
SIMGO_382_Q3,Q3,0.780961234016643,0.8240986496584678
SIMGO_383_Q2,Q2,0.5022840583632141,0.4911123740064566
SIMGO_383_Q3,Q3,0.6799955799111472,0.8371983719174172
SIMGO_384_Q2,Q2,0.4438938727645851,0.4674489046773238
SIMGO_384_Q3,Q3,0.6670890106668472,0.7264395924768189
SIMGO_385_Q2,Q2,0.5058391177863474,0.43411732516719026
SIMGO_385_Q3,Q3,0.6909119815979975,0.7309950503256364
SIMGO_386_Q2,Q2,0.4838479128611055,0.41694126747334104
SIMGO_386_Q3,Q3,0.7427734253433461,0.8529431235725637
SIMGO_387_Q2,Q2,0.44304828270527485,0.5704469105113636
SIMGO_387_Q3,Q3,0.7709979478158898,0.7948346542052139
SIMGO_388_Q2,Q2,0.5159019461921835,0.5687108606190732
SIMGO_388_Q3,Q3,0.7231494486164671,0.765649003172799
SIMGO_389_Q2,Q2,0.5812829533410009,0.5525029796437056
SIMGO_389_Q3,Q3,0.673915386870532,0.7040206603306917
SIMGO_38_Q2,Q2,0.521532372640552,0.5088827331486612
SIMGO_38_Q3,Q3,0.6748694044155786,0.790525281231498
SIMGO_390_Q2,Q2,0.45829425162934406,0.4610981655141928
SIMGO_390_Q3,Q3,0.7695121214171345,0.8386310479573713
SIMGO_391_Q2,Q2,0.4925578783573507,0.44646069485228324
SIMGO_391_Q3,Q3,0.7509683602823445,0.8101708855264301
SIMGO_392_Q2,Q2,0.5471722707078908,0.4130784389561118
SIMGO_392_Q3,Q3,0.6697338024039872,0.7854173593842511
SIMGO_393_Q2,Q2,0.4726420855602914,0.4581952469662046
SIMGO_393_Q3,Q3,0.6966728908734185,0.805567236507711
SIMGO_394_Q2,Q2,0.49209972261687307,0.48994082809100215
SIMGO_394_Q3,Q3,0.7102303407527681,0.7958970108845793
SIMGO_395_Q2,Q2,0.6262969127032451,0.4455506355257723
SIMGO_395_Q3,Q3,0.7268365694698149,0.7889666150947764
SIMGO_396_Q2,Q2,0.4628093723924858,0.5175815940976498
SIMGO_396_Q3,Q3,0.7023932525990573,0.8009906539105175
SIMGO_397_Q2,Q2,0.4573654466319374,0.5599189691502711
SIMGO_397_Q3,Q3,0.7536678618947747,0.7731442539441972
SIMGO_398_Q2,Q2,0.5294533522765713,0.5795620599286413
SIMGO_398_Q3,Q3,0.7417609994813161,0.761662719838338
SIMGO_399_Q2,Q2,0.5622056243375505,0.49216943997137236
SIMGO_399_Q3,Q3,0.6913916063414745,0.8134865755212445
SIMGO_39_Q2,Q2,0.5499981507791534,0.5729879840769946
SIMGO_39_Q3,Q3,0.6545759195363418,0.8310237020197236
SIMGO_3_Q2,Q2,0.47077306451976625,0.4835988632326821
SIMGO_3_Q3,Q3,0.7252371738493111,0.8336486362045785
SIMGO_400_Q2,Q2,0.4460377511670387,0.4645508959979373
SIMGO_400_Q3,Q3,0.7260897548654804,0.7892413025458851
SIMGO_401_Q2,Q2,0.5236513091130506,0.5496148432299601
SIMGO_401_Q3,Q3,0.7207922332724443,0.804098200637236
SIMGO_402_Q2,Q2,0.5219266175044539,0.5422291686400807
SIMGO_402_Q3,Q3,0.687644363259139,0.823161397276495
SIMGO_403_Q2,Q2,0.45399765464673114,0.47909229129662523
SIMGO_403_Q3,Q3,0.7615610581151477,0.8052811841326227
SIMGO_404_Q2,Q2,0.4668610152673478,0.4647447717680739
SIMGO_404_Q3,Q3,0.6882643032722189,0.7954958436944938
SIMGO_405_Q2,Q2,0.4974090611821482,0.5205519770978708
SIMGO_405_Q3,Q3,0.752017094017094,0.8143600672491772
SIMGO_406_Q2,Q2,0.5540263401213269,0.48443410301953826
SIMGO_406_Q3,Q3,0.6690894165933743,0.8037862713523413
SIMGO_407_Q2,Q2,0.4838884153079404,0.5143377373679974
SIMGO_407_Q3,Q3,0.677376000721647,0.8274532958647766
SIMGO_408_Q2,Q2,0.5185247276909546,0.51839748244977
SIMGO_408_Q3,Q3,0.6912418194529012,0.7840000841990044
SIMGO_409_Q2,Q2,0.5548942561396387,0.516884712847839
SIMGO_409_Q3,Q3,0.6883554563290711,0.7533450159451864
SIMGO_40_Q2,Q2,0.4747543918995105,0.4961555476613381
SIMGO_40_Q3,Q3,0.6981534853302663,0.7760322797932914
SIMGO_410_Q2,Q2,0.4865513835329138,0.4843013163052944
SIMGO_410_Q3,Q3,0.7180549353900276,0.8332577383066904
SIMGO_411_Q2,Q2,0.5005055589382766,0.5608823445825932
SIMGO_411_Q3,Q3,0.7562646640957986,0.807893522794553
SIMGO_412_Q2,Q2,0.4118328935795954,0.4666981338090239
SIMGO_412_Q3,Q3,0.6870365108359832,0.8001644278175035
SIMGO_413_Q2,Q2,0.5220225965766864,0.43903005658545835
SIMGO_413_Q3,Q3,0.7544069187921432,0.8337015987285951
SIMGO_414_Q2,Q2,0.44086218794398213,0.5522468206039077
SIMGO_414_Q3,Q3,0.657308842432853,0.7957430955143536
SIMGO_415_Q2,Q2,0.4489071104796698,0.46540136612884553
SIMGO_415_Q3,Q3,0.7510474708522203,0.8129210213339227
SIMGO_416_Q2,Q2,0.5096385449789144,0.5227679896435224
SIMGO_416_Q3,Q3,0.7587722075637643,0.7664512492599171
SIMGO_417_Q2,Q2,0.5243613648151907,0.46974471914369614
SIMGO_417_Q3,Q3,0.7302513136233454,0.778019639417764
SIMGO_418_Q2,Q2,0.4831360981440138,0.4945399644760214
SIMGO_418_Q3,Q3,0.7608514985454299,0.8288169089674985
SIMGO_419_Q2,Q2,0.4355413030241526,0.5739692463136623
SIMGO_419_Q3,Q3,0.7243769253320704,0.8312808652937942
SIMGO_41_Q2,Q2,0.5343233881334145,0.46407607380042726
SIMGO_41_Q3,Q3,0.6945821437430935,0.8042280530032733
SIMGO_420_Q2,Q2,0.584278104774147,0.4937549525658632
SIMGO_420_Q3,Q3,0.6914405430394877,0.8120041207815275
SIMGO_421_Q2,Q2,0.5381687301265138,0.47158415164240686
SIMGO_421_Q3,Q3,0.6939239564305527,0.7899190526939017
SIMGO_422_Q2,Q2,0.49299930090431404,0.5418576931577783
SIMGO_422_Q3,Q3,0.6596376880229121,0.8201099323250503
SIMGO_423_Q2,Q2,0.44801064429560467,0.4759080612188519
SIMGO_423_Q3,Q3,0.7069656090025483,0.7566249378330373
SIMGO_424_Q2,Q2,0.4762613715806328,0.4660315355491885
SIMGO_424_Q3,Q3,0.7286480391493584,0.8058373001776198
SIMGO_425_Q2,Q2,0.48147098752903494,0.5496520444297117
SIMGO_425_Q3,Q3,0.6994027467695015,0.7895613806603364
SIMGO_426_Q2,Q2,0.5186762735944793,0.5050054729352825
SIMGO_426_Q3,Q3,0.6755601109532506,0.7456109413854353
SIMGO_427_Q2,Q2,0.5437334415804073,0.5837920074095124
SIMGO_427_Q3,Q3,0.7248388697201362,0.801273118551141
SIMGO_428_Q2,Q2,0.45595201046388384,0.47186984014209593
SIMGO_428_Q3,Q3,0.6812893579595426,0.7816118754258983
SIMGO_429_Q2,Q2,0.4708153259815529,0.43835998379399427
SIMGO_429_Q3,Q3,0.7363758428613311,0.8626061811722913
SIMGO_42_Q2,Q2,0.5480876801298965,0.6009131908265184
SIMGO_42_Q3,Q3,0.7038534605236451,0.7878914646691872
SIMGO_430_Q2,Q2,0.46386103781882143,0.4762354055654234
SIMGO_430_Q3,Q3,0.7055921791489074,0.8034856809068232
SIMGO_431_Q2,Q2,0.528741402250637,0.49762237799038017
SIMGO_431_Q3,Q3,0.7269262792323478,0.828555431897053
SIMGO_432_Q2,Q2,0.5117147689601516,0.45999089598265497
SIMGO_432_Q3,Q3,0.7517518435829783,0.8156868007535811
SIMGO_433_Q2,Q2,0.4378111088559637,0.4603216737689393
SIMGO_433_Q3,Q3,0.705356245630652,0.8439314624037892
SIMGO_434_Q2,Q2,0.4761549737275331,0.6330673171039752
SIMGO_434_Q3,Q3,0.6653876372820965,0.7901509793396693
SIMGO_435_Q2,Q2,0.516070360598065,0.5025532030787447
SIMGO_435_Q3,Q3,0.6876778747491149,0.7418773746750444
SIMGO_436_Q2,Q2,0.5628114020251224,0.42964915327376246
SIMGO_436_Q3,Q3,0.6906037480549354,0.8342738888362645
SIMGO_437_Q2,Q2,0.48032609431026324,0.5164584961515689
SIMGO_437_Q3,Q3,0.6785337933833975,0.8223069474703462
SIMGO_438_Q2,Q2,0.470084703335363,0.5282420034566849
SIMGO_438_Q3,Q3,0.7212208916852716,0.8047036589698047
SIMGO_439_Q2,Q2,0.476658954062648,0.5498382474837181
SIMGO_439_Q3,Q3,0.7289376451751123,0.830606180206919
SIMGO_43_Q2,Q2,0.5053354982748123,0.5536393132030787
SIMGO_43_Q3,Q3,0.71744067834833,0.7966690349319124
SIMGO_440_Q2,Q2,0.46843573957558127,0.5947987655197998
SIMGO_440_Q3,Q3,0.6607834381976861,0.7991306571936057
SIMGO_441_Q2,Q2,0.5232230566267505,0.4733410065127294
SIMGO_441_Q3,Q3,0.7344056559096137,0.8261459798697455
SIMGO_442_Q2,Q2,0.47808984507137536,0.5286592887289108
SIMGO_442_Q3,Q3,0.7078711859820039,0.7423254470100652
SIMGO_443_Q2,Q2,0.5210242428342692,0.6093889835925848
SIMGO_443_Q3,Q3,0.6608839726676138,0.7761819435235178
SIMGO_444_Q2,Q2,0.47034869088694947,0.45654047340890186
SIMGO_444_Q3,Q3,0.740047312991904,0.7737850562462996
SIMGO_445_Q2,Q2,0.4836098144013712,0.5475538506468393
SIMGO_445_Q3,Q3,0.6875930812078569,0.8169791502215485
SIMGO_446_Q2,Q2,0.478416164896376,0.5544444997039668
SIMGO_446_Q3,Q3,0.7426783032271159,0.7754382001184134
SIMGO_447_Q2,Q2,0.5653595381458179,0.44221674928693966
SIMGO_447_Q3,Q3,0.7533093836682228,0.7910856601539372
SIMGO_448_Q2,Q2,0.5312487653068128,0.4664360631673651
SIMGO_448_Q3,Q3,0.7854794217802133,0.8126505846568364
SIMGO_449_Q2,Q2,0.4738175134745055,0.5332016332286257
SIMGO_449_Q3,Q3,0.7422133369415691,0.8238470423254113
SIMGO_44_Q2,Q2,0.5265161581309339,0.43148374432972325
SIMGO_44_Q3,Q3,0.641838802065715,0.814658804026051
SIMGO_450_Q2,Q2,0.5188635861353539,0.46073389957163763
SIMGO_450_Q3,Q3,0.7365928331416458,0.7808931935629861
SIMGO_451_Q2,Q2,0.5839449744040773,0.4961994285804486
SIMGO_451_Q3,Q3,0.7211281149223102,0.7907842747187686
SIMGO_452_Q2,Q2,0.5977126040186725,0.5231179417553387
SIMGO_452_Q3,Q3,0.7698912567936316,0.8292385778788166
SIMGO_453_Q2,Q2,0.5038181449157703,0.4838750486775493
SIMGO_453_Q3,Q3,0.7147793789324133,0.8504880827406933
SIMGO_454_Q2,Q2,0.5339372166971111,0.4774947542924807
SIMGO_454_Q3,Q3,0.6685345601335047,0.7556079100059206
SIMGO_455_Q2,Q2,0.6361983627630066,0.4505683432793407
SIMGO_455_Q3,Q3,0.7164575694021604,0.7474542923971069
SIMGO_456_Q2,Q2,0.5562107209706154,0.45672081715133717
SIMGO_456_Q3,Q3,0.7363713776695308,0.8216086678507993
SIMGO_457_Q2,Q2,0.6028783799021266,0.5919912374185909
SIMGO_457_Q3,Q3,0.699855986288704,0.806460153937241
SIMGO_458_Q2,Q2,0.47773474956588413,0.5825952764358562
SIMGO_458_Q3,Q3,0.7188632704147215,0.827337359384251
SIMGO_459_Q2,Q2,0.49817071465620283,0.49020855040889144
SIMGO_459_Q3,Q3,0.7443902307015763,0.789504037892244
SIMGO_45_Q2,Q2,0.49434769862210487,0.4806609828300769
SIMGO_45_Q3,Q3,0.7157524750242429,0.7997729780935464
SIMGO_460_Q2,Q2,0.5340525449338114,0.4764723741859088
SIMGO_460_Q3,Q3,0.7131460658954063,0.8196342339355764
SIMGO_461_Q2,Q2,0.5596021920032475,0.5279048475951446
SIMGO_461_Q3,Q3,0.7018947748235347,0.7961554055654233
SIMGO_462_Q2,Q2,0.5351331213494802,0.5214972150526601
SIMGO_462_Q3,Q3,0.6847331033083012,0.7340179278518413
SIMGO_463_Q2,Q2,0.504976163092258,0.5674601821597133
SIMGO_463_Q3,Q3,0.7011464718219336,0.8124502011423941
SIMGO_464_Q2,Q2,0.5284903141420292,0.49629619106249306
SIMGO_464_Q3,Q3,0.7063562681821257,0.7889470692717583
SIMGO_465_Q2,Q2,0.5608551518841756,0.48869750762341513
SIMGO_465_Q3,Q3,0.717366258484992,0.8035668276972625
SIMGO_466_Q2,Q2,0.5611933788873104,0.46310432831069326
SIMGO_466_Q3,Q3,0.6814926820467717,0.7648963410301954
SIMGO_467_Q2,Q2,0.47125124596892404,0.5532851294033447
SIMGO_467_Q3,Q3,0.7232070901833434,0.8254963173475428
SIMGO_468_Q2,Q2,0.49334036939313974,0.5030088449011592
SIMGO_468_Q3,Q3,0.799530478316758,0.8076693189353036
SIMGO_469_Q2,Q2,0.4478474618316307,0.5129787228444612
SIMGO_469_Q3,Q3,0.6871623931623932,0.8070051391355832
SIMGO_46_Q2,Q2,0.490240804636583,0.5476555595026642
SIMGO_46_Q3,Q3,0.6702744514354012,0.7679869711296863
SIMGO_470_Q2,Q2,0.5343056626750559,0.4904642747187685
SIMGO_470_Q3,Q3,0.6919401483886972,0.7960476461115847
SIMGO_471_Q2,Q2,0.4878859346458291,0.5790959890135909
SIMGO_471_Q3,Q3,0.6142053988228132,0.7393592982012988
